timestamp,rps,value,label
1574030400000,0,72.66666666666667,0
1574030700000,0,74.5,0
1574031000000,0,70.66666666666667,0
1574031300000,0,73,0
1574031600000,0,72.33333333333333,0
1574031900000,0,69,0
1574032200000,0,70,0
1574032500000,0,70.5,0
1574032800000,0,69.33333333333333,0
1574033100000,0,72,0
1574033400000,0,72,0
1574033700000,0,68.5,0
1574034000000,0,70.66666666666667,0
1574034300000,0,72.5,0
1574034600000,0,70.66666666666667,0
1574034900000,0,70.5,0
1574035200000,0,67.66666666666667,0
1574035500000,0,66,0
1574035800000,0,66.66666666666667,0
1574036100000,0,66.5,0
1574036400000,0,67.33333333333333,0
1574036700000,0,68.5,0
1574037000000,0,66,0
1574037300000,0,64.5,0
1574037600000,0,67.33333333333333,0
1574037900000,0,68.5,0
1574038200000,0,66.33333333333333,0
1574038500000,0,70.5,0
1574038800000,0,66,0
1574039100000,0,64,0
1574039400000,0,64,0
1574039700000,0,63,0
1574040000000,0,67,0
1574040300000,0,67.5,0
1574040600000,0,64.33333333333333,0
1574040900000,0,64,0
1574041200000,0,64,0
1574041500000,0,65,0
1574041800000,0,62.33333333333334,0
1574042100000,0,66.5,0
1574042400000,0,65.66666666666667,0
1574042700000,0,61,0
1574043000000,0,59.33333333333334,0
1574043300000,0,64,0
1574043600000,0,65.33333333333333,0
1574043900000,0,61,0
1574044200000,0,63.66666666666666,0
1574044500000,0,63.5,0
1574044800000,0,64.66666666666667,0
1574045100000,0,65.5,0
1574045400000,0,65,0
1574045700000,0,64,0
1574046000000,0,63,0
1574046300000,0,60,0
1574046600000,0,61,0
1574046900000,0,62.5,0
1574047200000,0,62,0
1574047500000,0,64,0
1574047800000,0,65.66666666666667,0
1574048100000,0,60,0
1574048400000,0,63.66666666666666,0
1574048700000,0,65.5,0
1574049000000,0,65,0
1574049300000,0,64.5,0
1574049600000,0,64.66666666666667,0
1574049900000,0,63.5,0
1574050200000,0,65.66666666666667,0
1574050500000,0,65.5,0
1574050800000,0,63.33333333333334,0
1574051100000,0,61.5,0
1574051400000,0,63.33333333333334,0
1574051700000,0,62.5,0
1574052000000,0,65.33333333333333,0
1574052300000,0,67,0
1574052600000,0,66.66666666666667,0
1574052900000,0,63.5,0
1574053200000,0,67,0
1574053500000,0,62.5,0
1574053800000,0,65,0
1574054100000,0,66,0
1574054400000,0,61,0
1574054700000,0,62,0
1574055000000,0,62.66666666666666,0
1574055300000,0,58.5,0
1574055600000,0,63.33333333333334,0
1574055900000,0,64.5,0
1574056200000,0,65.33333333333333,0
1574056500000,0,64,0
1574056800000,0,62,0
1574057100000,0,59.5,0
1574057400000,0,62.66666666666666,0
1574057700000,0,62.5,0
1574058000000,0,61.66666666666666,0
1574058300000,0,64,0
1574058600000,0,63.66666666666666,0
1574058900000,0,64,0
1574059200000,0,60.33333333333334,0
1574059500000,0,66.5,0
1574059800000,0,64,0
1574060100000,0,65.5,0
1574060400000,0,63,0
1574060700000,0,62,0
1574061000000,0,65.66666666666667,0
1574061300000,0,66,0
1574061600000,0,64.33333333333333,0
1574061900000,0,63.5,0
1574062200000,0,65.33333333333333,0
1574062500000,0,63.5,0
1574062800000,0,65.66666666666667,0
1574063100000,0,66,0
1574063400000,0,63.66666666666666,0
1574063700000,0,63.5,0
1574064000000,0,63.66666666666666,0
1574064300000,0,65,0
1574064600000,0,64,0
1574064900000,0,65,0
1574065200000,0,62,0
1574065500000,0,63,0
1574065800000,0,64.66666666666667,0
1574066100000,0,64,0
1574066400000,0,64,0
1574066700000,0,66.5,0
1574067000000,0,66.33333333333333,0
1574067300000,0,65.5,0
1574067600000,0,63.33333333333334,0
1574067900000,0,65,0
1574068200000,0,62.66666666666666,0
1574068500000,0,64.5,0
1574068800000,0,66,0
1574069100000,0,62.5,0
1574069400000,0,65.33333333333333,0
1574069700000,0,65,0
1574070000000,0,65.33333333333333,0
1574070300000,0,68.5,0
1574070600000,0,67,0
1574070900000,0,64.5,0
1574071200000,0,64,0
1574071500000,0,62.5,0
1574071800000,0,63.66666666666666,0
1574072100000,0,64.5,0
1574072400000,0,66.33333333333333,0
1574072700000,0,65,0
1574073000000,0,65.33333333333333,0
1574073300000,0,64.5,0
1574073600000,0,63.66666666666666,0
1574073900000,0,65.5,0
1574074200000,0,64.33333333333333,0
1574074500000,0,64.5,0
1574074800000,0,65.66666666666667,0
1574075100000,0,66,0
1574075400000,0,64.33333333333333,0
1574075700000,0,67,0
1574076000000,0,63.66666666666666,0
1574076300000,0,64,0
1574076600000,0,64.33333333333333,0
1574076900000,0,63.5,0
1574077200000,0,65.33333333333333,0
1574077500000,0,66,0
1574077800000,0,64.66666666666667,0
1574078100000,0,67,0
1574078400000,0,64.66666666666667,0
1574078700000,0,64.5,0
1574079000000,0,61.66666666666666,0
1574079300000,0,65,0
1574079600000,0,64.66666666666667,0
1574079900000,0,64.5,0
1574080200000,0,65,0
1574080500000,0,63.5,0
1574080800000,0,64.33333333333333,0
1574081100000,0,65,0
1574081400000,0,63.33333333333334,0
1574081700000,0,66,0
1574082000000,0,65,0
1574082300000,0,62.5,0
1574082600000,0,62.66666666666666,0
1574082900000,0,65,0
1574083200000,0,64.66666666666667,0
1574083500000,0,65.5,0
1574083800000,0,65,0
1574084100000,0,63.5,0
1574084400000,0,66,0
1574084700000,0,67,0
1574085000000,0,66.66666666666667,0
1574085300000,0,65.5,0
1574085600000,0,66.33333333333333,0
1574085900000,0,63,0
1574086200000,0,62,0
1574086500000,0,66.5,0
1574086800000,0,65.33333333333333,0
1574087100000,0,65.5,0
1574087400000,0,65.66666666666667,0
1574087700000,0,62.5,0
1574088000000,0,66,0
1574088300000,0,68.5,0
1574088600000,0,68.66666666666667,0
1574088900000,0,67.5,0
1574089200000,0,66,0
1574089500000,0,68,0
1574089800000,0,66,0
1574090100000,0,67,0
1574090400000,0,68,0
1574090700000,0,66.5,0
1574091000000,0,67.33333333333333,0
1574091300000,0,66,0
1574091600000,0,69,0
1574091900000,0,68,0
1574092200000,0,68.33333333333333,0
1574092500000,0,69,0
1574092800000,0,68.66666666666667,0
1574093100000,0,68,0
1574093400000,0,68.66666666666667,0
1574093700000,0,72.5,0
1574094000000,0,70,0
1574094300000,0,73,0
1574094600000,0,68.33333333333333,0
1574094900000,0,72,0
1574095200000,0,67.66666666666667,0
1574095500000,0,71,0
1574095800000,0,72.66666666666667,0
1574096100000,0,72,0
1574096400000,0,72.33333333333333,0
1574096700000,0,73,0
1574097000000,0,73.33333333333333,0
1574097300000,0,77,0
1574097600000,0,75.33333333333333,0
1574097900000,0,75,0
1574098200000,0,74,0
1574098500000,0,74.5,0
1574098800000,0,73.33333333333333,0
1574099100000,0,72.5,0
1574099400000,0,73.66666666666667,0
1574099700000,0,77.5,0
1574100000000,0,73,0
1574100300000,0,70,0
1574100600000,0,70,0
1574100900000,0,77,0
1574101200000,0,74,0
1574101500000,0,75,0
1574101800000,0,74.66666666666667,0
1574102100000,0,75.5,0
1574102400000,0,77.66666666666667,0
1574102700000,0,77,0
1574103000000,0,75,0
1574103300000,0,77,0
1574103600000,0,75.66666666666667,0
1574103900000,0,75,0
1574104200000,0,75.66666666666667,0
1574104500000,0,78.5,0
1574104800000,0,74.33333333333333,0
1574105100000,0,75,0
1574105400000,0,75.33333333333333,0
1574105700000,0,77,0
1574106000000,0,75.66666666666667,0
1574106300000,0,80,0
1574106600000,0,76.66666666666667,0
1574106900000,0,79,0
1574107200000,0,76.66666666666667,0
1574107500000,0,77,0
1574107800000,0,74.33333333333333,0
1574108100000,0,76,0
1574108400000,0,76.33333333333333,0
1574108700000,0,76.5,0
1574109000000,0,77.33333333333333,0
1574109300000,0,76.5,0
1574109600000,0,76.66666666666667,0
1574109900000,0,79,0
1574110200000,0,75.33333333333333,0
1574110500000,0,78.5,0
1574110800000,0,70.33333333333333,0
1574111100000,0,74,0
1574111400000,0,71.66666666666667,0
1574111700000,0,77.5,0
1574112000000,0,74,0
1574112300000,0,74,0
1574112600000,0,73,0
1574112900000,0,74.5,0
1574113200000,0,73.66666666666667,0
1574113500000,0,73,0
1574113800000,0,72.66666666666667,0
1574114100000,0,73.5,0
1574114400000,0,74.33333333333333,0
1574114700000,0,72.5,0
1574115000000,0,71.33333333333333,0
1574115300000,0,74,0
1574115600000,0,74.66666666666667,0
1574115900000,0,75,0
1574116200000,0,70.33333333333333,0
1574116500000,0,74,0
1574116800000,0,72.66666666666667,0
1574117100000,0,72.5,0
1574117400000,0,69.66666666666667,0
1574117700000,0,73.5,0
1574118000000,0,71,0
1574118300000,0,70,0
1574118600000,0,70.66666666666667,0
1574118900000,0,74,0
1574119200000,0,72,0
1574119500000,0,72,0
1574119800000,0,70.66666666666667,0
1574120100000,0,69,0
1574120400000,0,70,0
1574120700000,0,70.5,0
1574121000000,0,71,0
1574121300000,0,68.5,0
1574121600000,0,68.33333333333333,0
1574121900000,0,66,0
1574122200000,0,67.66666666666667,0
1574122500000,0,67.5,0
1574122800000,0,70,0
1574123100000,0,66.5,0
1574123400000,0,68,0
1574123700000,0,66,0
1574124000000,0,67.66666666666667,0
1574124300000,0,67,0
1574124600000,0,67,0
1574124900000,0,67,0
1574125200000,0,65,0
1574125500000,0,63.5,0
1574125800000,0,63.66666666666666,0
1574126100000,0,65.5,0
1574126400000,0,66.33333333333333,0
1574126700000,0,65,0
1574127000000,0,64,0
1574127300000,0,65.5,0
1574127600000,0,64.33333333333333,0
1574127900000,0,66.5,0
1574128200000,0,66,0
1574128500000,0,65.5,0
1574128800000,0,64.66666666666667,0
1574129100000,0,65,0
1574129400000,0,64.33333333333333,0
1574129700000,0,64.5,0
1574130000000,0,64,0
1574130300000,0,63.5,0
1574130600000,0,65,0
1574130900000,0,69,0
1574131200000,0,60.66666666666666,0
1574131500000,0,66.5,0
1574131800000,0,62.66666666666666,0
1574132100000,0,66.5,0
1574132400000,0,62.33333333333334,0
1574132700000,0,60.5,0
1574133000000,0,61,0
1574133300000,0,65,0
1574133600000,0,67.33333333333333,0
1574133900000,0,66.5,0
1574134200000,0,66.66666666666667,0
1574134500000,0,68,0
1574134800000,0,66,0
1574135100000,0,66,0
1574135400000,0,69.66666666666667,0
1574135700000,0,68,0
1574136000000,0,66.33333333333333,0
1574136300000,0,67.5,0
1574136600000,0,68.33333333333333,0
1574136900000,0,69.5,0
1574137200000,0,67,0
1574137500000,0,65.5,0
1574137800000,0,67.33333333333333,0
1574138100000,0,68,0
1574138400000,0,68.33333333333333,0
1574138700000,0,68,0
1574139000000,0,69,0
1574139300000,0,69.5,0
1574139600000,0,68.33333333333333,0
1574139900000,0,68,0
1574140200000,0,68.33333333333333,0
1574140500000,0,68,0
1574140800000,0,69.33333333333333,0
1574141100000,0,67,0
1574141400000,0,69,0
1574141700000,0,68.5,0
1574142000000,0,65.66666666666667,0
1574142300000,0,68.5,0
1574142600000,0,69.66666666666667,0
1574142900000,0,69,0
1574143200000,0,67,0
1574143500000,0,65,0
1574143800000,0,67.66666666666667,0
1574144100000,0,67,0
1574144400000,0,66,0
1574144700000,0,66,0
1574145000000,0,68.33333333333333,0
1574145300000,0,68.5,0
1574145600000,0,66.66666666666667,0
1574145900000,0,68,0
1574146200000,0,68.66666666666667,0
1574146500000,0,68.5,0
1574146800000,0,67.66666666666667,0
1574147100000,0,69,0
1574147400000,0,65.66666666666667,0
1574147700000,0,68.5,0
1574148000000,0,64.33333333333333,0
1574148300000,0,69,0
1574148600000,0,67,0
1574148900000,0,68.5,0
1574149200000,0,66.66666666666667,0
1574149500000,0,67,0
1574149800000,0,67.33333333333333,0
1574150100000,0,67,0
1574150400000,0,64.33333333333333,0
1574150700000,0,65.5,0
1574151000000,0,68.33333333333333,0
1574151300000,0,69,0
1574151600000,0,65.66666666666667,0
1574151900000,0,67.5,0
1574152200000,0,65.33333333333333,0
1574152500000,0,67.5,0
1574152800000,0,64.66666666666667,0
1574153100000,0,70,0
1574153400000,0,70,0
1574153700000,0,71.5,0
1574154000000,0,67.66666666666667,0
1574154300000,0,72.5,0
1574154600000,0,69.66666666666667,0
1574154900000,0,71.5,0
1574155200000,0,71.33333333333333,0
1574155500000,0,71.5,0
1574155800000,0,72.33333333333333,0
1574156100000,0,72.5,0
1574156400000,0,71.33333333333333,0
1574156700000,0,73.5,0
1574157000000,0,72,0
1574157300000,0,74.5,0
1574157600000,0,72.33333333333333,0
1574157900000,0,72,0
1574158200000,0,72,0
1574158500000,0,70.5,0
1574158800000,0,71,0
1574159100000,0,74.5,0
1574159400000,0,72.33333333333333,0
1574159700000,0,72,0
1574160000000,0,73.33333333333333,0
1574160300000,0,74,0
1574160600000,0,73,0
1574160900000,0,74,0
1574161200000,0,75.33333333333333,0
1574161500000,0,76.5,0
1574161800000,0,75.33333333333333,0
1574162100000,0,76.5,0
1574162400000,0,73.33333333333333,0
1574162700000,0,75.5,0
1574163000000,0,76.33333333333333,0
1574163300000,0,73,0
1574163600000,0,74.33333333333333,0
1574163900000,0,75,0
1574164200000,0,74,0
1574164500000,0,74,0
1574164800000,0,73.66666666666667,0
1574165100000,0,74,0
1574165400000,0,74.33333333333333,0
1574165700000,0,71.5,0
1574166000000,0,73.66666666666667,0
1574166300000,0,75.5,0
1574166600000,0,73,0
1574166900000,0,74.5,0
1574167200000,0,74.66666666666667,0
1574167500000,0,74,0
1574167800000,0,73.33333333333333,0
1574168100000,0,76.5,0
1574168400000,0,72.33333333333333,0
1574168700000,0,75.5,0
1574169000000,0,73.66666666666667,0
1574169300000,0,73.5,0
1574169600000,0,73.66666666666667,0
1574169900000,0,75,0
1574170200000,0,73.33333333333333,0
1574170500000,0,72,0
1574170800000,0,74,0
1574171100000,0,73,0
1574171400000,0,74,0
1574171700000,0,74.5,0
1574172000000,0,75.66666666666667,0
1574172300000,0,72,0
1574172600000,0,71.66666666666667,0
1574172900000,0,71.5,0
1574173200000,0,71.66666666666667,0
1574173500000,0,72.5,0
1574173800000,0,74.66666666666667,0
1574174100000,0,75.5,0
1574174400000,0,74,0
1574174700000,0,73,0
1574175000000,0,74,0
1574175300000,0,75.5,0
1574175600000,0,75,0
1574175900000,0,73,0
1574176200000,0,76,0
1574176500000,0,74,0
1574176800000,0,73.33333333333333,0
1574177100000,0,74.5,0
1574177400000,0,75.33333333333333,0
1574177700000,0,76.5,0
1574178000000,0,76.33333333333333,0
1574178300000,0,74.5,0
1574178600000,0,75.33333333333333,0
1574178900000,0,79.5,0
1574179200000,0,78,0
1574179500000,0,82,0
1574179800000,0,81.33333333333333,0
1574180100000,0,84,0
1574180400000,0,80.33333333333333,0
1574180700000,0,83.5,0
1574181000000,0,79,0
1574181300000,0,80,0
1574181600000,0,82.33333333333333,0
1574181900000,0,83,0
1574182200000,0,82.33333333333333,0
1574182500000,0,80,0
1574182800000,0,81.33333333333333,0
1574183100000,0,78.5,0
1574183400000,0,86,0
1574183700000,0,84,0
1574184000000,0,86,0
1574184300000,0,85.5,0
1574184600000,0,85.33333333333333,0
1574184900000,0,84.5,0
1574185200000,0,87.66666666666669,0
1574185500000,0,86,0
1574185800000,0,86.66666666666669,0
1574186100000,0,88,0
1574186400000,0,85.66666666666667,0
1574186700000,0,83,0
1574187000000,0,82.33333333333333,0
1574187300000,0,80.5,0
1574187600000,0,83,0
1574187900000,0,88.5,0
1574188200000,0,88.33333333333331,0
1574188500000,0,85.5,0
1574188800000,0,87.33333333333331,0
1574189100000,0,86.5,0
1574189400000,0,87,0
1574189700000,0,87,0
1574190000000,0,85.33333333333333,0
1574190300000,0,84.5,0
1574190600000,0,88.33333333333331,0
1574190900000,0,87,0
1574191200000,0,84.66666666666667,0
1574191500000,0,87,0
1574191800000,0,86.66666666666669,0
1574192100000,0,85,0
1574192400000,0,85.33333333333333,0
1574192700000,0,84.5,0
1574193000000,0,85.33333333333333,0
1574193300000,0,90,0
1574193600000,0,84,0
1574193900000,0,85.5,0
1574194200000,0,87.33333333333331,0
1574194500000,0,88.5,0
1574194800000,0,87,0
1574195100000,0,87.5,0
1574195400000,0,87.66666666666669,0
1574195700000,0,87,0
1574196000000,0,86,0
1574196300000,0,86.5,0
1574196600000,0,85.33333333333333,0
1574196900000,0,88.5,0
1574197200000,0,83.66666666666667,0
1574197500000,0,83.5,0
